"purchase_id","transaction","product_id","user_id","date","quantity","sale_price"
"357","OB6811","00000024","199112280732459446","2007-01-28 08:23:53","15","2.40"
"358","OB6811","00000035","199112280732459446","2011-12-12 08:58:01","8","3.50"
"359","OB6811","00000012","199112280732459446","1999-11-16 18:27:52","5","1.20"
"360","OB6811","00000011","199112280732459446","2000-11-21 14:33:36","18","1.10"
"361","OB6811","00000017","199112280732459446","2006-11-12 06:43:09","11","1.70"
"362","OB6811","00000039","199112280732459446","1992-12-22 07:57:09","5","3.90"
"363","OB6811","00000021","199112280732459446","2014-10-02 13:40:18","13","2.10"
"364","OB6811","00000007","199112280732459446","1994-05-17 18:57:27","20","0.70"
"365","OB6811","00000040","199112280732459446","1997-05-18 06:31:11","13","4.00"
"366","OB6811","00000040","199112280732459446","1992-05-19 07:32:55","8","4.00"
"367","OB6811","00000035","199112280732459446","2007-06-28 12:44:36","10","3.50"
"368","ZC6094","00000035","199301100508499906","2004-07-24 22:09:51","10","3.50"
"369","ZC6094","00000021","199301100508499906","2001-02-13 20:45:30","9","2.10"
"370","ZC6094","00000044","199301100508499906","2012-12-11 11:55:46","2","4.40"
"371","ZC6094","00000035","199301100508499906","1996-12-14 11:34:25","18","3.50"
"372","ZC6094","00000010","199301100508499906","2013-09-03 07:32:34","9","1.00"
"373","ZC6094","00000001","199301100508499906","2006-11-25 13:21:17","2","0.10"
"374","ZC6094","00000016","199301100508499906","1995-06-17 08:16:38","14","1.60"
"375","ZC6094","00000034","199301100508499906","2005-02-24 09:34:42","7","3.40"
"376","ZC6094","00000033","199301100508499906","1999-06-17 21:01:59","20","3.30"
"377","ZC6094","00000043","199301100508499906","2011-10-03 09:07:10","9","4.30"
"378","ZC6094","00000022","199301100508499906","2006-01-14 21:39:09","9","2.20"
"379","ZC6094","00000018","199301100508499906","1997-04-13 20:57:46","8","1.80"
"380","JF9730","00000013","199301100508499906","2014-04-25 19:05:56","1","1.30"
"381","JF9730","00000013","199301100508499906","1992-06-15 18:28:01","14","1.30"
"382","JF9730","00000008","199301100508499906","1993-01-11 13:20:50","7","0.80"
"383","JF9730","00000019","199301100508499906","2005-09-19 19:40:57","20","1.90"
"384","QF8583","00000019","199301100508499906","2009-06-14 21:55:01","13","1.90"
"385","QF8583","00000026","199301100508499906","1990-04-15 08:22:54","13","2.60"
"386","QF8583","00000046","199301100508499906","2008-12-28 11:38:38","3","4.60"
"387","QF8583","00000021","199301100508499906","2004-02-27 19:59:26","2","2.10"
"388","QF8583","00000052","199301100508499906","2012-07-20 20:35:20","5","5.20"
"389","QF8583","00000039","199301100508499906","2005-09-21 06:39:21","15","3.90"
"390","KH6860","00000060","199301100508499906","1998-11-07 21:01:11","15","6.00"
"391","KH6860","00000040","199301100508499906","2009-10-15 12:29:22","19","4.00"
"392","KH6860","00000053","199301100508499906","2004-07-13 11:17:28","20","5.30"
"393","KH6860","00000041","199301100508499906","1994-05-26 20:06:49","4","4.10"
"394","KH6860","00000063","199301100508499906","1991-02-27 09:48:57","17","6.30"
"395","KH6860","00000039","199301100508499906","2008-05-27 09:43:54","1","3.90"
"396","KH6860","00000021","199301100508499906","2001-06-19 18:57:38","8","2.10"
"397","KH6860","00000009","199301100508499906","1990-04-28 07:06:09","2","0.90"
"398","DG0149","00000003","199301100508499906","2014-03-18 18:35:36","19","0.30"
"399","DG0149","00000021","199301100508499906","2002-12-18 22:28:17","14","2.10"
"400","DG0149","00000028","199301100508499906","2012-01-16 21:19:32","1","2.80"
"401","DG0149","00000026","199301100508499906","2006-02-15 21:06:54","20","2.60"
"402","DG0149","00000005","199301100508499906","1992-08-22 17:11:43","1","0.50"
"403","RS6318","00000011","199301100508499906","2012-04-17 20:22:09","16","1.10"
"404","RS6318","00000045","199301100508499906","2006-10-03 11:51:36","6","4.50"
"405","RS6318","00000063","199301100508499906","2002-03-01 16:47:48","7","6.30"
"406","RS6318","00000064","199301100508499906","2003-04-19 09:57:19","8","6.40"
"407","RS6318","00000057","199301100508499906","2005-12-20 06:08:27","14","5.70"
"408","RS6318","00000052","199301100508499906","1995-10-04 07:22:24","1","5.20"
"409","RS6318","00000057","199301100508499906","2005-01-14 12:52:49","8","5.70"
"410","RS6318","00000027","199301100508499906","1993-01-18 07:21:03","20","2.70"
"411","AR0007","00000007","198203062048093259","2007-12-10 13:06:24","17","0.70"
"412","AR0007","00000032","198203062048093259","2001-09-03 14:12:30","8","3.20"
"413","AW8043","00000061","198203062048093259","2001-03-08 14:13:17","11","6.10"
"414","AW8043","00000057","198203062048093259","1996-09-27 22:37:17","9","5.70"
"415","SR2220","00000009","198203062048093259","2012-04-19 07:48:03","3","0.90"
"416","SR2220","00000045","198203062048093259","2011-04-18 10:30:53","16","4.50"
"417","SR2220","00000047","198203062048093259","1994-04-17 13:57:32","9","4.70"
"418","OV8090","00000034","198203062048093259","1990-06-18 22:47:17","1","3.40"
"419","OV8090","00000039","198203062048093259","1998-02-08 08:25:53","10","3.90"
"420","OV8090","00000061","198203062048093259","2009-03-18 22:31:13","8","6.10"
"421","OV8090","00000031","198203062048093259","2008-10-02 15:36:20","2","3.10"
"422","QV7239","00000040","198203062048093259","1990-08-06 11:47:29","11","4.00"
"423","QV7239","00000014","198203062048093259","1999-12-04 08:11:46","3","1.40"
"424","QV7239","00000046","198203062048093259","2014-06-05 18:18:13","7","4.60"
"425","QV7239","00000059","198203062048093259","2003-05-15 12:08:07","20","5.90"
"426","QV7239","00000010","198203062048093259","2008-02-14 15:38:58","15","1.00"
"427","QV7239","00000001","198203062048093259","2013-11-05 07:39:16","17","0.10"
"428","QV7239","00000043","198203062048093259","2009-12-12 07:12:43","20","4.30"
"429","SD4966","00000017","198203062048093259","2005-01-11 11:12:52","18","1.70"
"430","VQ8520","00000033","197912251427068551","1990-11-05 10:41:48","2","3.30"
"431","VQ8520","00000044","197912251427068551","1995-02-25 21:06:35","2","4.40"
"432","VQ8520","00000038","197912251427068551","2006-04-06 17:42:33","19","3.80"
"433","VQ8520","00000037","197912251427068551","2000-09-12 06:36:11","11","3.70"
"434","VQ8520","00000041","197912251427068551","1991-09-26 18:31:57","9","4.10"
"435","VQ8520","00000047","197912251427068551","1992-04-19 08:52:42","16","4.70"
"436","VQ8520","00000036","197912251427068551","1990-12-07 18:29:10","6","3.60"
"437","VQ8520","00000060","197912251427068551","2012-09-27 14:52:30","3","6.00"
"438","VQ8520","00000061","197912251427068551","1995-01-20 18:59:07","9","6.10"
"439","VQ8520","00000006","197912251427068551","1999-02-08 10:48:01","17","0.60"
"440","VY0555","00000029","197912251427068551","1995-10-11 07:31:19","13","2.90"
"441","VY0555","00000025","197912251427068551","2010-09-09 06:45:59","16","2.50"
"442","VY0555","00000050","197912251427068551","1992-03-24 14:19:05","16","5.00"
"443","VY0555","00000008","197912251427068551","1992-07-27 06:38:29","10","0.80"
"444","VY0555","00000055","197912251427068551","1997-11-27 19:11:34","5","5.50"
"445","VY0555","00000001","197912251427068551","1997-07-02 07:30:48","17","0.10"
"446","VY0555","00000040","197912251427068551","1990-08-03 11:44:51","10","4.00"
"447","VL3934","00000005","197912251427068551","2011-05-26 08:13:51","20","0.50"
"448","VL3934","00000026","197912251427068551","2000-03-11 18:42:26","16","2.60"
"449","VL3934","00000014","197912251427068551","1995-08-23 10:14:54","12","1.40"
"450","VL3934","00000063","197912251427068551","2009-01-23 09:27:39","6","6.30"
"451","VL3934","00000021","197912251427068551","1990-03-14 09:02:29","13","2.10"
"452","VL3934","00000030","197912251427068551","2007-12-05 12:26:56","13","3.00"
"453","VL3934","00000044","197912251427068551","2003-05-27 19:20:32","15","4.40"
"454","VL3934","00000006","197912251427068551","2004-07-09 06:11:34","7","0.60"
"455","VL3934","00000013","197912251427068551","2008-10-12 19:19:03","5","1.30"
"456","VL3934","00000003","197912251427068551","1999-05-14 11:59:09","18","0.30"
"457","KB6410","00000039","197912251427068551","1999-10-05 21:08:12","2","3.90"
"458","KB6410","00000045","197912251427068551","2003-04-13 11:43:13","14","4.50"
"459","KB6410","00000049","197912251427068551","2001-08-23 20:03:16","4","4.90"
"460","KB6410","00000003","197912251427068551","1999-01-13 13:41:11","2","0.30"
"461","KB6410","00000005","197912251427068551","1990-03-28 08:25:04","17","0.50"
"462","KB6410","00000062","197912251427068551","1998-03-09 07:27:57","17","6.20"
"463","KB6410","00000059","197912251427068551","2005-08-21 17:51:54","14","5.90"
"464","KB6410","00000017","197912251427068551","2013-02-20 16:19:46","14","1.70"
"465","KB6410","00000021","197912251427068551","1990-08-13 13:43:15","8","2.10"
"466","BM6681","00000062","197912251427068551","2005-12-24 10:32:34","18","6.20"
"467","BM6681","00000026","197912251427068551","2001-08-18 13:43:21","2","2.60"
"468","AD7476","00000008","197912251427068551","2000-10-16 08:01:54","5","0.80"
"469","AD7476","00000033","197912251427068551","2004-04-13 09:17:17","9","3.30"
"470","AD7476","00000053","197912251427068551","2011-05-06 11:55:50","15","5.30"
"471","AD7476","00000042","197912251427068551","1994-10-19 11:33:01","9","4.20"
"472","AD7476","00000063","197912251427068551","2009-12-03 19:52:18","6","6.30"
"473","QT6539","00000002","200012251553519377","1992-09-25 13:54:12","8","0.20"
"474","QT6539","00000050","200012251553519377","2013-12-27 18:39:15","6","5.00"
"475","QT6539","00000044","200012251553519377","2006-03-13 16:21:15","11","4.40"
"476","QT6539","00000042","200012251553519377","2003-12-08 10:36:10","6","4.20"
"477","QT6539","00000046","200012251553519377","2011-03-04 19:23:29","11","4.60"
"478","QT6539","00000021","200012251553519377","2001-06-02 08:44:22","17","2.10"
"479","QT6539","00000027","200012251553519377","2005-03-01 22:29:32","12","2.70"
"480","QT6539","00000002","200012251553519377","2002-11-09 07:02:36","16","0.20"
"481","QT6539","00000059","200012251553519377","2009-12-20 08:25:14","10","5.90"
"482","QT6539","00000058","200012251553519377","2007-07-01 13:54:49","18","5.80"
"483","QT6539","00000034","200012251553519377","1991-11-13 15:26:04","12","3.40"
"484","XX8808","00000061","200012251553519377","2002-10-24 10:43:31","9","6.10"
"485","DT8826","00000030","200012251553519377","2000-01-26 11:50:46","17","3.00"
"486","QH4638","00000024","198408250337134082","1991-12-08 21:59:12","9","2.40"
"487","UA6633","00000035","198408250337134082","1991-08-08 22:37:44","8","3.50"
"488","UA6633","00000043","198408250337134082","2006-09-14 12:33:24","2","4.30"
"489","UA6633","00000055","198408250337134082","2011-02-06 21:08:28","17","5.50"
"490","UA6633","00000008","198408250337134082","2006-03-26 17:54:23","5","0.80"
"491","UA6633","00000064","198408250337134082","1990-06-26 16:14:18","6","6.40"
"492","UA6633","00000058","198408250337134082","1990-10-09 15:10:21","8","5.80"
"493","AM5956","00000041","198408250337134082","1991-10-21 18:59:38","8","4.10"
"494","AM5956","00000059","198408250337134082","1990-08-25 06:06:47","14","5.90"
"495","AM5956","00000022","198408250337134082","1992-12-06 07:41:30","14","2.20"
"496","AM5956","00000056","198408250337134082","2011-01-25 11:39:49","20","5.60"
"497","AM5956","00000047","198408250337134082","2004-09-12 15:19:49","10","4.70"
"498","AM5956","00000022","198408250337134082","2000-05-10 14:08:01","18","2.20"
"499","AM5956","00000015","198408250337134082","2013-01-10 16:34:59","10","1.50"
"500","AM5956","00000027","198408250337134082","1991-05-21 18:12:42","9","2.70"
"501","AM5956","00000051","198408250337134082","1999-11-10 17:40:49","1","5.10"
"502","AM5956","00000006","198408250337134082","1994-05-17 10:23:28","11","0.60"
"503","AM5956","00000022","198408250337134082","2003-11-27 07:51:27","10","2.20"
"504","AM5956","00000060","198408250337134082","2010-03-18 06:55:03","16","6.00"
"505","IX1434","00000036","198408250337134082","2014-01-18 08:25:15","9","3.60"
"506","US9361","00000015","198408250337134082","2009-02-09 16:32:47","12","1.50"
"507","US9361","00000024","198408250337134082","1990-03-11 22:13:11","6","2.40"
"508","CI2686","00000019","198408250337134082","1997-04-12 18:32:49","11","1.90"
"509","CI2686","00000016","198408250337134082","2009-08-13 15:43:45","4","1.60"
"510","CI2686","00000017","198408250337134082","2003-10-18 15:55:59","11","1.70"
"511","CI2686","00000009","198408250337134082","1994-10-07 14:04:53","16","0.90"
"512","CI2686","00000024","198408250337134082","1994-03-02 18:01:34","20","2.40"
"513","CI2686","00000051","198408250337134082","1995-05-10 21:11:32","4","5.10"
"514","CI2686","00000047","198408250337134082","1997-10-09 09:47:49","7","4.70"
"515","CI2686","00000063","198408250337134082","2005-07-13 17:29:14","1","6.30"
"516","KD3960","00000045","199401120314340102","1998-03-26 19:32:49","19","4.50"
"517","KD3960","00000005","199401120314340102","2014-08-10 19:57:34","12","0.50"
"518","KD3960","00000051","199401120314340102","2012-07-12 14:58:06","20","5.10"
"519","KD3960","00000014","199401120314340102","1993-08-18 10:03:04","19","1.40"
"520","KD3960","00000026","199401120314340102","1996-11-05 19:40:06","18","2.60"
"521","KD3960","00000044","199401120314340102","2008-03-13 17:48:02","10","4.40"
"522","SO8953","00000036","199401120314340102","2014-02-22 08:47:23","8","3.60"
"523","SO8953","00000054","199401120314340102","2000-04-06 17:11:22","11","5.40"
"524","SO8953","00000056","199401120314340102","2001-05-15 09:37:58","19","5.60"
"525","KZ4005","00000037","199401120314340102","1997-04-03 10:27:51","9","3.70"
"526","KZ4005","00000016","199401120314340102","1995-10-02 17:08:17","8","1.60"
"527","HQ8642","00000007","199401120314340102","1996-08-09 20:38:13","6","0.70"
"528","HQ8642","00000041","199401120314340102","2005-05-06 21:43:17","5","4.10"
"529","ED6114","00000023","199401120314340102","2000-06-01 15:46:22","17","2.30"
"530","ED6114","00000027","199401120314340102","1995-12-15 14:39:49","8","2.70"
"531","ED6114","00000019","199401120314340102","1991-08-26 17:04:06","12","1.90"
"532","ED6114","00000051","199401120314340102","1999-10-27 14:23:22","17","5.10"
"533","ED6114","00000052","199401120314340102","2011-11-10 16:13:10","1","5.20"
"534","ED6114","00000029","199401120314340102","1993-07-26 19:22:17","2","2.90"
"535","YZ0658","00000006","197109100843139734","2006-10-13 13:43:55","17","0.60"
"536","YZ0658","00000006","197109100843139734","2008-08-27 16:56:34","17","0.60"
"537","YZ0658","00000007","197109100843139734","2004-03-08 08:10:04","10","0.70"
"538","YZ0658","00000029","197109100843139734","1993-11-11 08:58:21","5","2.90"
"539","YZ0658","00000040","197109100843139734","1992-08-01 20:35:50","19","4.00"
"540","YZ0658","00000023","197109100843139734","2001-11-27 12:25:45","10","2.30"
"541","YZ0658","00000001","197109100843139734","2014-09-05 08:48:38","12","0.10"
"542","YZ0658","00000063","197109100843139734","2003-12-03 14:17:20","3","6.30"
"543","YZ0658","00000026","197109100843139734","2014-02-07 15:01:08","19","2.60"
"544","YZ0658","00000030","197109100843139734","2014-11-24 12:37:20","9","3.00"
"545","YZ0658","00000040","197109100843139734","1991-07-22 21:12:21","17","4.00"
"546","YZ0658","00000049","197109100843139734","1997-12-08 15:16:23","20","4.90"
"547","GO1924","00000036","197109100843139734","1998-10-01 11:38:51","15","3.60"
"548","GO1924","00000017","197109100843139734","1994-02-25 10:40:38","3","1.70"
"549","GO1924","00000057","197109100843139734","2014-12-17 10:55:51","18","5.70"
"550","GO1924","00000013","197109100843139734","1996-11-13 19:02:17","7","1.30"
"551","GO1924","00000024","197109100843139734","1990-05-19 17:12:22","19","2.40"
"552","GO1924","00000025","197109100843139734","2002-10-18 08:27:46","1","2.50"
"553","GO1924","00000030","197109100843139734","2008-08-21 17:29:36","18","3.00"
"554","GO1924","00000047","197109100843139734","2001-04-15 14:34:50","17","4.70"
"555","GO1924","00000040","197109100843139734","1994-06-09 12:51:14","16","4.00"
"556","GO1924","00000023","197109100843139734","1991-05-15 14:10:31","19","2.30"
"557","GO1924","00000060","197109100843139734","1993-09-17 16:17:26","7","6.00"
"558","ST8568","00000020","197109100843139734","2007-01-26 21:31:13","6","2.00"
"559","ST8568","00000025","197109100843139734","2000-01-21 14:25:14","20","2.50"
"560","ST8568","00000037","197109100843139734","2008-11-14 21:35:04","11","3.70"
"561","MW5771","00000048","197605240318437672","2009-07-13 19:28:20","6","4.80"
"562","MW5771","00000044","197605240318437672","2004-09-03 16:24:35","1","4.40"
"563","MW5771","00000041","197605240318437672","2003-08-11 13:05:17","1","4.10"
"564","DV9025","00000045","197605240318437672","2001-11-12 10:24:51","1","4.50"
"565","DV9025","00000057","197605240318437672","1994-04-15 19:01:38","8","5.70"
"566","DV9025","00000027","197605240318437672","1995-05-01 18:01:25","5","2.70"
"567","DV9025","00000005","197605240318437672","2007-04-06 14:10:49","5","0.50"
"568","DV9025","00000042","197605240318437672","2007-08-25 07:29:54","20","4.20"
"569","DV9025","00000043","197605240318437672","1996-06-12 10:07:48","14","4.30"
"570","DV9025","00000021","197605240318437672","1995-09-03 09:07:17","6","2.10"
"571","DV9025","00000053","197605240318437672","2003-06-10 17:19:32","7","5.30"
"572","ZD2054","00000041","197605240318437672","1992-01-08 12:32:42","13","4.10"
"573","ZD2054","00000042","197605240318437672","2002-04-28 18:56:03","19","4.20"
"574","BI1960","00000057","197605240318437672","2006-03-16 22:43:53","20","5.70"
"575","BI1960","00000057","197605240318437672","1992-01-14 09:08:46","12","5.70"
"576","BI1960","00000043","197605240318437672","2001-03-09 22:27:16","14","4.30"
"577","BI1960","00000026","197605240318437672","1997-08-13 16:47:19","10","2.60"
"578","BI1960","00000031","197605240318437672","2002-01-13 09:55:27","2","3.10"
"579","BI1960","00000002","197605240318437672","2003-07-07 16:21:47","6","0.20"
"580","BI1960","00000054","197605240318437672","2014-08-23 13:50:29","17","5.40"
"581","BI1960","00000010","197605240318437672","1991-03-22 20:33:16","7","1.00"
"582","BI1960","00000004","197605240318437672","1997-10-08 10:14:20","6","0.40"
"583","BI1960","00000050","197605240318437672","2012-06-12 10:17:42","2","5.00"
"584","BI1960","00000017","197605240318437672","1997-11-19 08:22:29","6","1.70"
"585","LS0555","00000019","197605240318437672","1998-08-10 16:26:35","18","1.90"
"586","LS0555","00000044","197605240318437672","2013-02-13 20:39:50","3","4.40"
"587","LS0555","00000062","197605240318437672","2003-03-06 19:06:52","19","6.20"
"588","LS0555","00000030","197605240318437672","1998-03-26 07:17:14","8","3.00"
"589","PW7043","00000021","197605240318437672","1997-02-28 09:18:25","2","2.10"
"590","PW7043","00000063","197605240318437672","1996-03-26 19:22:06","12","6.30"
"591","PW7043","00000030","197605240318437672","2014-07-26 11:46:49","9","3.00"
"592","BU6566","00000032","197608201512358138","2012-03-23 06:13:01","7","3.20"
"593","BU6566","00000041","197608201512358138","1992-04-25 10:13:39","13","4.10"
"594","BU6566","00000020","197608201512358138","1995-01-08 19:59:37","11","2.00"
"595","BU6566","00000053","197608201512358138","1990-08-24 19:15:45","7","5.30"
"596","BU6566","00000010","197608201512358138","2014-02-06 09:07:33","17","1.00"
"597","BU6566","00000013","197608201512358138","2011-09-13 07:19:04","8","1.30"
"598","BU6566","00000037","197608201512358138","1993-08-10 08:16:52","19","3.70"
"599","BU6566","00000020","197608201512358138","2001-10-04 18:32:25","18","2.00"
"600","BU6566","00000034","197608201512358138","2002-01-20 16:36:31","17","3.40"
"601","BU6566","00000031","197608201512358138","1994-04-15 14:19:53","2","3.10"
"602","BU6566","00000030","197608201512358138","2003-05-17 19:16:30","3","3.00"
"603","HF4302","00000043","199610071452377474","1997-05-05 11:04:47","20","4.30"
"604","HF4302","00000038","199610071452377474","2005-06-22 20:56:16","4","3.80"
"605","HF4302","00000055","199610071452377474","1998-08-11 18:12:11","20","5.50"
"606","HF4302","00000046","199610071452377474","1997-09-28 14:08:49","4","4.60"
"607","HF4302","00000028","199610071452377474","1994-04-22 09:07:44","16","2.80"
"608","HF4302","00000047","199610071452377474","1993-07-17 07:49:45","19","4.70"
"609","HF4302","00000010","199610071452377474","1999-04-25 15:29:50","6","1.00"
"610","HF4302","00000050","199610071452377474","2003-04-08 17:06:27","2","5.00"
"611","HF4302","00000018","199610071452377474","2009-11-14 21:36:18","13","1.80"
"612","HF4302","00000049","199610071452377474","2011-03-24 17:57:45","17","4.90"
"613","IB6767","00000035","199610071452377474","2002-03-09 07:29:35","15","3.50"
"614","IB6767","00000038","199610071452377474","1990-11-24 19:42:21","14","3.80"
"615","IB6767","00000021","199610071452377474","2005-04-02 14:30:54","4","2.10"
"616","IB6767","00000030","199610071452377474","2006-12-23 18:38:42","6","3.00"
"617","IB6767","00000011","199610071452377474","2012-07-07 12:09:57","20","1.10"
"618","IB6767","00000012","199610071452377474","2010-11-28 14:11:41","17","1.20"
"619","IB6767","00000054","199610071452377474","2014-11-09 14:47:27","19","5.40"
"620","IB6767","00000030","199610071452377474","2000-09-05 06:27:26","5","3.00"
"621","IB6767","00000024","199610071452377474","2014-06-22 08:25:45","7","2.40"
"622","IB6767","00000014","199610071452377474","2004-04-21 19:58:33","12","1.40"
"623","IB6767","00000063","199610071452377474","2001-11-13 09:21:23","14","6.30"
"624","IB6767","00000050","199610071452377474","1992-11-23 15:17:03","19","5.00"
"625","GM6865","00000058","199610071452377474","2000-09-03 06:01:49","16","5.80"
"626","GM6865","00000064","199610071452377474","1999-05-27 20:17:23","2","6.40"
"627","GM6865","00000041","199610071452377474","2009-09-11 21:35:13","9","4.10"
"628","GM6865","00000057","199610071452377474","1996-05-04 18:04:31","13","5.70"
"629","GM6865","00000033","199610071452377474","1995-09-15 09:33:19","5","3.30"
"630","YS1400","00000034","199610071452377474","2010-08-09 15:01:11","3","3.40"
"631","YS1400","00000014","199610071452377474","2005-01-13 22:09:11","1","1.40"
"632","YS1400","00000044","199610071452377474","2010-07-26 14:04:08","2","4.40"
"633","YS1400","00000025","199610071452377474","1998-01-03 14:46:05","20","2.50"
"634","YS1400","00000038","199610071452377474","2007-04-04 17:27:17","18","3.80"
"635","YS1400","00000005","199610071452377474","1997-05-02 13:32:07","3","0.50"
"636","YS1400","00000022","199610071452377474","2006-01-24 18:08:55","2","2.20"
"637","YS1400","00000031","199610071452377474","2013-03-27 17:15:56","6","3.10"
"638","YS1400","00000061","199610071452377474","1995-05-18 17:41:31","15","6.10"
"639","ZW8083","00000027","199610071452377474","2012-07-21 15:32:36","6","2.70"
"640","ZW8083","00000043","199610071452377474","2003-05-04 13:31:04","3","4.30"
"641","ZW8083","00000051","199610071452377474","2014-06-20 09:50:19","18","5.10"
"642","ZW8083","00000035","199610071452377474","2010-08-15 17:27:56","3","3.50"
"643","ZW8083","00000024","199610071452377474","2001-11-26 22:26:12","14","2.40"
"644","ZW8083","00000062","199610071452377474","2003-10-12 07:50:33","17","6.20"
"645","ZN0601","00000056","197303220456055307","2013-04-20 15:51:23","1","5.60"
"646","ZN0601","00000052","197303220456055307","2002-05-08 11:18:16","16","5.20"
"647","ZN0601","00000032","197303220456055307","2012-09-02 17:07:07","11","3.20"
"648","ZN0601","00000044","197303220456055307","2013-05-18 14:26:27","7","4.40"
"649","ZN0601","00000026","197303220456055307","2009-01-28 16:25:59","9","2.60"
"650","ZN0601","00000059","197303220456055307","1999-09-07 17:55:59","4","5.90"
"651","ZN0601","00000055","197303220456055307","2007-03-15 19:19:04","10","5.50"
"652","ZN0601","00000017","197303220456055307","2000-02-21 20:34:04","6","1.70"
"653","ZN0601","00000023","197303220456055307","1992-03-28 14:13:23","9","2.30"
"654","ZN0601","00000039","197303220456055307","1991-08-08 22:38:26","17","3.90"
"655","IQ3453","00000061","197303220456055307","2000-08-06 20:46:54","15","6.10"
"656","IQ3453","00000023","197303220456055307","2014-12-20 07:13:39","12","2.30"
"657","LA9964","00000006","197303220456055307","2006-04-03 10:42:53","13","0.60"
"658","IG7737","00000042","197303220456055307","2000-06-14 09:22:13","11","4.20"
"659","IG7737","00000023","197303220456055307","1994-03-12 12:52:01","17","2.30"
"660","IG7737","00000060","197303220456055307","1990-11-01 16:07:05","19","6.00"
"661","IG7737","00000054","197303220456055307","2014-07-05 09:19:26","17","5.40"
"662","SW3314","00000017","197303220456055307","2003-06-17 18:41:02","3","1.70"
"663","SW3314","00000037","197303220456055307","1990-12-14 06:46:29","14","3.70"
"664","SW3314","00000058","197303220456055307","2004-08-20 15:08:51","15","5.80"
"665","SW3314","00000029","197303220456055307","1997-08-05 08:55:06","9","2.90"
"666","SW3314","00000030","197303220456055307","2003-01-05 09:02:18","17","3.00"
"667","SW3314","00000004","197303220456055307","1995-04-03 06:46:45","18","0.40"
"668","SW3314","00000023","197303220456055307","1998-08-25 14:27:37","19","2.30"
"669","SW3314","00000048","197303220456055307","1995-01-25 08:10:18","12","4.80"
"670","SW3314","00000046","197303220456055307","1997-10-27 11:03:44","8","4.60"
"671","SW3314","00000019","197303220456055307","1990-06-08 19:12:10","3","1.90"
"672","SW3314","00000036","197303220456055307","2008-01-01 09:37:55","19","3.60"
"673","SW3314","00000054","197303220456055307","2014-10-27 08:06:31","17","5.40"
"674","KH7747","00000022","197303220456055307","2002-01-17 15:31:53","7","2.20"
"675","KH7747","00000047","197303220456055307","1991-06-08 19:27:16","1","4.70"
"676","KH7747","00000006","197303220456055307","1994-12-26 08:44:51","7","0.60"
"677","KH7747","00000055","197303220456055307","1999-02-07 17:55:56","20","5.50"
"678","KH7747","00000029","197303220456055307","1990-08-27 14:28:17","5","2.90"
"679","KH7747","00000034","197303220456055307","2008-06-10 09:45:20","6","3.40"
"680","KH7747","00000062","197303220456055307","1996-03-04 22:02:25","17","6.20"
"681","KH7747","00000027","197303220456055307","2004-01-02 14:58:03","19","2.70"
"682","XN0955","00000049","199104152039199894","2005-11-07 21:06:59","6","4.90"
"683","XN0955","00000025","199104152039199894","2013-07-16 06:30:35","10","2.50"
"684","XN0955","00000022","199104152039199894","2014-01-11 06:31:22","2","2.20"
"685","LJ7233","00000056","199104152039199894","2010-07-17 13:25:50","8","5.60"
"686","LJ7233","00000034","199104152039199894","2010-08-25 18:09:26","17","3.40"
"687","LJ7233","00000043","199104152039199894","1990-04-28 22:18:22","1","4.30"
"688","LJ7233","00000054","199104152039199894","2008-02-08 07:52:36","19","5.40"
"689","LJ7233","00000045","199104152039199894","1992-07-04 14:22:29","1","4.50"
"690","FD9213","00000018","199104152039199894","1998-10-27 12:02:55","8","1.80"
"691","FD9213","00000022","199104152039199894","1997-05-05 06:33:25","2","2.20"
"692","FD9213","00000028","199104152039199894","1990-01-04 08:32:14","14","2.80"
"693","FD9213","00000059","199104152039199894","2008-09-03 20:37:03","3","5.90"
"694","FD9213","00000064","199104152039199894","2010-01-10 20:57:41","3","6.40"
"695","FD9213","00000016","199104152039199894","1992-04-08 17:43:20","2","1.60"
"696","FD9213","00000048","199104152039199894","1998-03-25 20:26:32","16","4.80"
"697","FD9213","00000010","199104152039199894","1995-11-28 20:54:06","17","1.00"
"698","FD9213","00000047","199104152039199894","1993-02-16 07:51:41","8","4.70"
"699","FD9213","00000062","199104152039199894","2014-08-18 17:55:41","9","6.20"
"700","FD9213","00000018","199104152039199894","2012-04-04 11:49:53","10","1.80"
"701","FD9213","00000004","199104152039199894","2008-06-26 17:33:43","8","0.40"
"702","RW9147","00000048","199104152039199894","2004-02-19 15:45:17","6","4.80"
"703","RW9147","00000045","199104152039199894","2014-09-27 20:59:05","4","4.50"
"704","RW9147","00000054","199104152039199894","2014-08-25 18:05:47","9","5.40"
"705","RW9147","00000041","199104152039199894","2002-10-09 12:42:08","3","4.10"
"706","RW9147","00000020","199104152039199894","1996-10-25 06:05:09","15","2.00"
"707","RW9147","00000004","199104152039199894","2011-08-26 20:44:07","14","0.40"
"708","RW9147","00000047","199104152039199894","2008-07-13 20:21:51","10","4.70"
"709","RW9147","00000056","199104152039199894","2005-10-07 11:53:21","13","5.60"
"710","RW9147","00000012","199104152039199894","1993-07-06 09:39:54","6","1.20"
"711","RW9147","00000033","199104152039199894","2004-03-10 11:19:01","1","3.30"
"712","OM8831","00000022","200101220438278303","1998-10-28 07:59:18","1","2.20"
